行番号 	投稿時間 	投稿者 	メッセージ 	スパチャ
000075 	00:05:27		biggs		ジャンプおしっぱで何とかならねえかな･･･ 	
000076 	00:05:37		HILO		横に弾かれるの草 	
000077 	00:05:42		めるカバ		キン肉マン？ 	
000078 	00:06:09		それ		楽しそう 	
000079 	00:06:10		はまちハウマッチ		ぼよよーん 	
000080 	00:06:11		ぴねかっと		ぴょーん 	
000081 	00:06:11		mori mori		かわいい 	
000082 	00:06:12		たんこぶ		おお 	
000083 	00:06:16		究極ド根性ダイコン		楽しそう 	
000084 	00:06:18		いぶきんぐ		おもしろい 	
000085 	00:06:18		mogu sugar		はえ〜 	
000086 	00:06:19		HILO		たのしそう 	
000087 	00:06:20		らう らう		かわいい 	
000088 	00:06:21		なにここ		楽しそう 	
000089 	00:06:21		行方不明		たのしそう 	
000090 	00:06:22		それ		良いギミックだ 	
000091 	00:06:22		biggs		これは楽しい 	
000092 	00:06:23		タケノコ男		おもしろい 	
000093 	00:06:28		sio3go		楽しそうだ 	
000094 	00:06:31		小えび		たのしそう 	
000095 	00:06:35		HILO		かわいい 	
000096 	00:06:37		ねこくーる		おもしろい 	
000097 	00:06:45		mogu sugar		カップヘッドいそう 	
000098 	00:06:52		HILO		姉ちゃんがたのしそうでたいへんかわいいです 	
000099 	00:07:03		zero kuma		面白いギミックだな 	
000100 	00:07:06		biggs		ビンタマシーン 	
000101 	00:07:10		岸辺一徳		かわいい 	
000102 	00:07:14		行方不明		かわいい 	
000103 	00:07:17		ジャックoh!		かみかみ姉ちゃんかわいい 	
000104 	00:07:20		biggs		かわいい 	
000105 	00:07:22		mori mori		よかったね 	
000106 	00:07:48		Eトマトの囚人		流石ロックマン 	
000107 	00:07:50		いぶきんぐ		なるほど 	
000108 	00:07:51		mori mori		おおー 	
000109 	00:07:54		はまちハウマッチ		お尻叩かれた 	
000110 	00:07:55		究極ド根性ダイコン		マジでビンタマシーンなのか… 	
000111 	00:08:01		biggs		そうだね 	
000112 	00:08:18		HILO		ビンタされる姉ちゃん 	
000113 	00:08:28		motiyomogi		預言者姉ちゃん 	
000114 	00:08:28		なにここ		みてなさい好き 	
000115 	00:08:35		らう らう		みてなさい 	
000116 	00:08:36		はまちハウマッチ		もやっとボール硬い 	
000117 	00:08:45		いぶきんぐ		ブロックで一掃とか 	
000118 	00:09:07		なにここ		JCだからね 	
000119 	00:09:14		はまちハウマッチ		JCはIQサプリとか知らない 	
000120 	00:09:33		biggs		降って来るとか知らない 	
000121 	00:09:44		究極ド根性ダイコン		パワーツンドラとかでもよさそう 	
000122 	00:09:59		HILO		浮いてる敵足場にできそうだったね 	
000123 	00:10:02		らう らう		ほんとかー？ 	
000124 	00:10:03		Dylan Contiello		Hola :u 	
000125 	00:10:04		なにここ		そうだね 	
000126 	00:10:07		mori mori		姉ちゃんマゾなの？ 	
000127 	00:10:22		Dylan Contiello		Comentario español pasando..... 	
000128 	00:10:27		biggs		逆だった 	
000129 	00:10:42		かたもく		姉ちゃん？！ 	
000130 	00:10:44		ぴねかっと		草 	
000131 	00:10:55		HILO		うまい 	
000132 	00:10:56		nakiouzyo		邪魔者としても扱えるギミックなのね 	
000133 	00:11:07		はまちハウマッチ		おいしいパエリア 	
000134 	00:11:09		mori mori		えすぱにょーるは分かった 	
000135 	00:11:11		小えび		オラオラ 	
000136 	00:11:20		biggs		おいしい挨拶 	
000137 	00:11:20		いぶきんぐ		うまい 	
000138 	00:11:39		はまちハウマッチ		かわいい 	
000139 	00:11:41		らう らう		もーもーかわいい 	
000140 	00:11:42		なにここ		かわいい 	
000141 	00:11:42		究極ド根性ダイコン		ピンボールだこれ 	
000142 	00:11:43		タケノコ男		かわいい 	
000143 	00:11:43		しねちゅー		かわいい 	
000144 	00:11:43		あい		たのしそう 	
000145 	00:11:44		かたもく		かわいい 	
000146 	00:11:44		Ryo Kamiya		かわいい 	
000147 	00:11:45		_ Die		かわいい 	
000148 	00:11:45		biggs		かわいい 	
000149 	00:11:46		行方不明		かわいい 	
000150 	00:11:47		いぶきんぐ		かわいい 	
000151 	00:11:47		秋箱		かわいい 	
000152 	00:11:48		HILO		かわいい 	
000153 	00:11:48		小えび		かわいい 	
000154 	00:11:48		motiyomogi		やらしいステージ 	
000155 	00:11:49		nakiouzyo		かわいい 	
000156 	00:11:50		mori mori		ピンボールだ 	
000157 	00:11:53		Redmix		かわいい 	
000158 	00:11:56		HILO		ドチャクソすぎる 	
000159 	00:11:56		Emo Emoemo		かわいい 	
000160 	00:12:09		biggs		ドチャクソ跳ねマン 	
000161 	00:12:26		HILO		バルーン1個だけだと途端に難易度あがる 	
000162 	00:12:26		zero kuma		極めると早く行けそうな場所だね 	
000163 	00:12:33		いぶきんぐ		うまい 	
000164 	00:12:34		mori mori		真上に攻撃できるやつさっき手に入れてなかったっけ 	
000165 	00:13:06		biggs		うまい 	
000166 	00:13:06		mori mori		うまい 	
000167 	00:13:09		HILO		ごり押し多 	
000168 	00:13:09		行方不明		うまい 	
000169 	00:13:15		なにここ		かしこい 	
000170 	00:13:19		Eトマトの囚人		ダッシュコイルの出現速度は変わらないのか 	
000171 	00:13:19		mori mori		おおー 	
000172 	00:13:21		いぶきんぐ		かしこい 	
000173 	00:13:32		小えび		おもちゃみたいでかわいい 	
000174 	00:13:55		biggs		面白い 	
000175 	00:13:57		究極ド根性ダイコン		バルーン的な質感すごい 	
000176 	00:14:16		HILO		ペロペロされる姉ちゃん 	
000177 	00:14:22		らう らう		つよい 	
000178 	00:14:26		biggs		つよい 	
000179 	00:14:26		いぶきんぐ		うまい 	
000180 	00:14:27		Emo Emoemo		がんばれ姉ちゃん 	
000181 	00:14:28		なにここ		つよい 	
000182 	00:14:43		タケノコ男		がんばって 	
000183 	00:14:53		いぶきんぐ		うまい！ 	
000184 	00:14:53		biggs		やったね 	
000185 	00:14:54		らう らう		やったね 	
000186 	00:14:54		究極ド根性ダイコン		うまい 	
000187 	00:14:55		小えび		つよい 	
000188 	00:14:55		motiyomogi		やったね 	
000189 	00:14:57		ジャックoh!		やったね！ 	
000190 	00:14:58		sas b		やったね 	
000191 	00:14:58		通行人A		うまい 	
000192 	00:14:58		HILO		やったぜ 	
000193 	00:14:59		タケノコ男		やったね 	
000194 	00:15:01		zero kuma		うまい 	
000195 	00:15:10		なにここ		そういえばスビーﾄﾞブースターつけないんだね姉ちゃん 	
000196 	00:15:10		JUNY		ファンシーなステージだね 	
000197 	00:15:13		Eトマトの囚人		おうまい 	
000198 	00:15:23		らう らう		草 	
000199 	00:15:29		はまちハウマッチ		そんなー 	
000200 	00:15:33		biggs		ｶｷﾝ 	
000201 	00:15:39		いぶきんぐ		バスターか 	
000202 	00:15:49		Redmix		ｼﾞｬﾝ 	
000203 	00:15:58		biggs		許された 	
000204 	00:16:07		HILO		ブロッカーが 	
000205 	00:16:14		mori mori		草 	
000206 	00:16:15		通行人A		ヒヤッとした 	
000207 	00:16:15		なにここ		こわい 	
000208 	00:16:15		ニャンコ先生		すごー 	
000209 	00:16:15		ジャックoh!		あぶぶ 	
000210 	00:16:15		JUNY		あぶい 	
000211 	00:16:18		biggs		うまい 	
000212 	00:16:20		Redmix		うまい 	
000213 	00:16:24		小えび		優しくて面白いステージだなぁ 	
000214 	00:16:24		ハラヘリキタハラ		ロックマンも、もう11まで出たんだあ。画面きれい。 	
000215 	00:16:41		biggs		エストの出番か 	
000216 	00:17:00		なにここ		エスト缶大事 	
000217 	00:17:04		Eトマトの囚人		シカッティングして行こう 	
000218 	00:17:18		JUNY		カイフクデヤスクナール 	
000219 	00:17:22		らう らう		でやすくなーる 	
000220 	00:17:23		いぶきんぐ		無限湧きはシカッティングしていこう 	
000221 	00:17:25		ねこくーる		これはこわい 	
000222 	00:17:32		motiyomogi		草 	
000223 	00:17:33		biggs		草 	
000224 	00:17:33		究極ド根性ダイコン		草 	
000225 	00:17:34		しねちゅー		そっちかーい 	
000226 	00:17:34		HILO		草 	
000227 	00:17:39		HILO		逆だった 	
000228 	00:17:40		たんこぶ		草 	
000229 	00:17:41		JUNY		めっちゃカウントダウンしてた 	
000230 	00:17:42		通行人A		やると思った 	
000231 	00:17:55		バリ島のサボテン		おいしい煮玉子 	
000232 	00:18:05		いぶきんぐ		回復ありがたい 	
000233 	00:18:05		らう らう		でやすくなーるすごいな 	
000234 	00:18:07		ハラヘリキタハラ		いまだにロックバスター上に撃てないんか。ライト博士がんばれよ。 	
000235 	00:18:09		zero kuma		回復めっちゃ落ちるね 	
000236 	00:18:10		究極ド根性ダイコン		カイフクデヤスクナールかなり強くない？ 	
000237 	00:18:10		それ		回復出まくるね 	
000238 	00:18:17		mori mori		これ弾かれ先が右だったら右だったで穴に落ちてるんじゃ 	
000239 	00:18:33		HILO		たしかに姉ちゃんにしてはサクサク進んでいる 	
000240 	00:18:34		ねこくーる		稼ぎの成果もありそう 	
000241 	00:18:46		たんこぶ		ヌルゲーか～？ 	
000242 	00:18:51		はまちハウマッチ		わちゃわちゃ 	
000243 	00:19:02		ぴねかっと		やらしい… 	
000244 	00:19:04		HILO		どこでも保存ないのに 	
000245 	00:19:05		JUNY		ピンクのおてて 	
000246 	00:19:07		いぶきんぐ		下から行ったほうが早そうな気配 	
000247 	00:19:16		やたごかわはす		弾かれ方向は色で分かるのか 	
000248 	00:19:18		めるカバ		BGMいいねえ 	
000249 	00:19:24		なにここ		落ち着いて 	
000250 	00:19:27		ニャンコ先生		下からラッシュ？ 	
000251 	00:19:27		らう らう		左端でラッシュじゃむりなんか 	
000252 	00:19:32		じょーじ		ダメージ覚悟なら普通にしたからいけたんじゃ 	
000253 	00:19:39		らう らう		かわいい 	
000254 	00:19:40		あい		スピード使っていこう 	
000255 	00:19:41		タケノコ男		むっず 	
000256 	00:19:42		究極ド根性ダイコン		雑魚うざってえ！ 	
000257 	00:19:42		小えび		難しい 	
000258 	00:19:43		ぴねかっと		かわいい 	
000259 	00:19:45		いぶきんぐ		ギア使お 	
000260 	00:19:45		ハラヘリキタハラ		すげーw 	
000261 	00:19:46		ss kk		難易度変えると中間セーブの数が変わるから死ぬ前提だと地獄見るかも 	
000262 	00:19:46		行方不明		かわいい 	
000263 	00:19:46		八木谷		わたわた 	
000264 	00:19:47		かたもく		ああ 	
000265 	00:19:49		biggs		ﾃｼｹﾆ 	
000266 	00:19:52		八木谷		かわいい 	
000267 	00:19:56		岸辺一徳		かわいい 	
000268 	00:19:58		sio3go		そういうとこすき 	
000269 	00:19:59		らう らう		すごい！ 	
000270 	00:20:00		はまちハウマッチ		やったね 	
000271 	00:20:00		小えび		うまい 	
000272 	00:20:01		なにここ		うまい 	
000273 	00:20:01		mori mori		うまい 	
000274 	00:20:01		zero kuma		おー！ 	
000275 	00:20:02		しねちゅー		うまうま 	
000276 	00:20:02		ぴねかっと		うまい 	
000277 	00:20:02		たんこぶ		さすクゥ 	
000278 	00:20:03		かたもく		うまい 	
000279 	00:20:03		タケノコ男		すごい 	
000280 	00:20:04		HILO		いった 	
000281 	00:20:04		究極ド根性ダイコン		うまい 	
000282 	00:20:04		ねこくーる		かわいい 	
000283 	00:20:04		ニャンコ先生		やった！ 	
000284 	00:20:05		biggs		うまい 	
000285 	00:20:06		八木谷		やったね 	
000286 	00:20:07		プラスワン		うまい 	
000287 	00:20:09		あい		うまい 	
000288 	00:20:12		nakiouzyo		すごい！ 	
000289 	00:20:12		biki koto		すごい 	
000290 	00:20:18		HILO		うま 	
000291 	00:20:24		HILO		かわいい 	
000292 	00:20:50		ぴねかっと		草 	
000293 	00:20:50		らう らう		かわい 	
000294 	00:20:52		しねちゅー		草 	
000295 	00:20:55		biggs		草 	
000296 	00:20:56		なにここ		草 	
000297 	00:20:58		タケノコ男		草 	
000298 	00:21:00		かたもく		ドジっ娘姉ちゃん 	
000299 	00:21:00		究極ド根性ダイコン		そういうとこやぞ！ 	
000300 	00:21:04		mori mori		草 	
000301 	00:21:06		いぶきんぐ		ぽよぽよ 	
000302 	00:21:07		JUNY		ロックマン楽しそうだね 	
000303 	00:21:09		なにここ		まあ100ネジだし！ 	
000304 	00:21:10		らう らう		姉ちゃんのツンデレ 	
000305 	00:21:20		むらさきあんこ		絶妙に入れない… 	
000306 	00:21:21		たんこぶ		かわいい 	
000307 	00:21:26		ぴねかっと		草 	
000308 	00:21:26		biggs		ぐえー 	
000309 	00:21:39		JUNY		やった 	
000310 	00:21:44		いぶきんぐ		いけた 	
000311 	00:22:28		なにここ		強欲姉ちゃん 	
000312 	00:22:40		じょーじ		無駄にチャージキープあるある 	
000313 	00:22:47		究極ド根性ダイコン		ちょっとした壺見てる気分になるステージだ 	
000314 	00:23:03		いぶきんぐ		いけた 	
000315 	00:23:05		たんこぶ		便利な時代 	
000316 	00:23:06		biggs		サンキューカプコン 	
000317 	00:23:06		JUNY		とれた 	
000318 	00:23:08		それ		取り返した 	
000319 	00:23:10		HILO		自動なんだ 	
000320 	00:23:11		岸辺一徳		かわいい 	
000321 	00:23:25		じょーじ		マジ？B押しっぱのほうがアクションしやすいあれかと・・・ 	
000322 	00:23:26		zero kuma		自動便利だね 	
000323 	00:23:35		ぴねかっと		草 	
000324 	00:23:40		biggs		ばいんばいんなさる 	
000325 	00:23:42		なにここ		ガードアップが生きてる！ 	
000326 	00:23:43		らう らう		よわよわ姉ちゃんだ 	
000327 	00:23:44		HILO		かわいい 	
000328 	00:23:45		究極ド根性ダイコン		特殊武器使おう姉ちゃん！ 	
000329 	00:23:45		小えび		難しい 	
000330 	00:23:51		嘉月		昔のロックマンだとこういうステージ隠し部屋とかあるよね 	
000331 	00:23:52		味付けタマゴ		ドチャクソガエル 	
000332 	00:23:54		通行人A		下にひかれてるのか・・・・ 	
000333 	00:24:13		HILO		パワーツンドラで一掃しては？ 	
000334 	00:24:14		mori mori		うまい 	
000335 	00:24:16		なにここ		うまい 	
000336 	00:24:19		いぶきんぐ		そうか飛び越えたらいいんだ 	
000337 	00:25:02		なにここ		E缶 	
000338 	00:25:10		biggs		エストガード発動 	
000339 	00:25:10		なにここ		かしこい 	
000340 	00:25:14		Nas marl		いいギミックだぁ 	
000341 	00:25:19		mori mori		ボスより苦戦してそう 	
000342 	00:25:32		biggs		強敵だった 	
000343 	00:25:34		いぶきんぐ		いけた！ 	
000344 	00:25:45		それ		そんなに 	
000345 	00:25:56		zero kuma		地面がゴムだったの辛かったね 	
000346 	00:25:59		通行人A		草 	
000347 	00:26:00		ぴねかっと		草 	
000348 	00:26:02		mogu sugar		草 	
000349 	00:26:05		たんこぶ		草 	
000350 	00:26:09		biggs		森林再生活動成功 	
000351 	00:26:09		なにここ		ビート有能 	
000352 	00:26:09		助六		草 	
000353 	00:26:10		HILO		草 	
000354 	00:26:31		究極ド根性ダイコン		ビートによるショートカットとは… 	
000355 	00:26:58		いぶきんぐ		ストームだ！ 	
000356 	00:27:03		ぴねかっと		かわいい 	
000357 	00:27:03		らう らう		有能びーと 	
000358 	00:27:10		タケノコ男		かわいい 	
000359 	00:27:11		biggs		サンキューピート 	
000360 	00:27:16		8848 eve		かわいい 	
000361 	00:27:24		biggs		うまい 	
000362 	00:27:26		究極ド根性ダイコン		ツンドラが輝きそうなステージ 	
000363 	00:27:27		らう らう		かわいよう 	
000364 	00:27:34		mori mori		そこラッシュで上行けない？ 	
000365 	00:27:38		岸辺一徳		かわいい 	
000366 	00:27:43		あい		ビートが足りなくなっちゃう 	
000367 	00:27:43		バリ島のサボテン		かわいい 	
000368 	00:28:06		ねこくーる		ハラハラ 	
000369 	00:28:12		HILO		クソむず 	
000370 	00:28:25		岸辺一徳		うまい 	
000371 	00:28:27		mori mori		姉ちゃん死ぬと集中途切れるからな・・・ 	
000372 	00:28:28		ss kk		うまい 	
000373 	00:28:30		なにここ		うまい 	
000374 	00:28:46		HILO		ドチャクソジャンプ台だ 	
000375 	00:28:49		DoubleU		¥100 	
000376 	00:28:50		nakiouzyo		エキスパートにあるのでは？ 	
000377 	00:28:51		らう らう		とげは・・・ 	
000378 	00:29:44		ブロア		うまい 	
000379 	00:29:44		なにここ		うまい 	
000380 	00:30:01		らう らう		あっあっ 	
000381 	00:30:22		ブロア		コロコロカービィでみた 	
000382 	00:30:24		biggs		むずかしい 	
000383 	00:30:45		なにここ		今の型動いた姉ちゃんみましたか 	
000384 	00:30:48		究極ド根性ダイコン		ﾎﾞﾖﾖｰﾝ 	
000385 	00:31:28		小えび		上に戻るのがきつい 	
000386 	00:31:30		ブロア		いやらしい 	
000387 	00:32:19		小えび		かわいい 	
000388 	00:32:20		なにここ		般若マン！！ 	
000389 	00:32:21		天然ステルス		田村ゆかり 	
000390 	00:32:22		究極ド根性ダイコン		かわいい 	
000391 	00:32:22		たんこぶ		かわいい 	
000392 	00:32:22		biggs		かわいい 	
000393 	00:32:23		らう らう		ゆかりんだ 	
000394 	00:32:23		ブロア		かわいい 	
000395 	00:32:24		いぬ		かわいい 	
000396 	00:32:24		しねちゅー		声かわいいな！ 	
000397 	00:32:25		それ		かわいい 	
000398 	00:32:26		フジサキアユ		田村ゆかり 	
000399 	00:32:26		ねこくーる		かわいい 	
000400 	00:32:26		じょーじ		かわいい 	
000401 	00:32:26		じょーげん		かわいい 	
000402 	00:32:27		タケノコ男		かわいい 	
000403 	00:32:31		いぶきんぐ		かわいい 	
000404 	00:32:32		かたもく		ゴムゴムのぉ！ 	
000405 	00:32:41		mori mori		おおー 	
000406 	00:32:44		じょーげん		ギア４！ 	
000407 	00:32:59		mori mori		相手の体力どこで見るのかと思ったら右上か 	
000408 	00:33:01		究極ド根性ダイコン		よわい 	
000409 	00:33:02		岸辺一徳		KBT!KBT! 	
000410 	00:33:03		ブロア		KBT！ 	
000411 	00:33:03		めるカバ		はやい 	
000412 	00:33:05		mori mori		えっつよい 	
000413 	00:33:05		biggs		かわいかった 	
000414 	00:33:06		じょーげん		はっや！ 	
000415 	00:33:08		らう らう		草 	
000416 	00:33:08		かたもく		よわい 	
000417 	00:33:08		zero kuma		つよい 	
000418 	00:33:09		なにここ		かわいいボスだった 	
000419 	00:33:10		フジサキアユ		うまい 	
000420 	00:33:11		らう らう		やったね 	
000421 	00:33:16		ねこくーる		やったー！ 	
000422 	00:33:19		タケノコ男		やったね 	
000423 	00:33:21		小えび		かわいかった 	
000424 	00:33:22		sio3go		ないすぅ 	
000425 	00:33:23		biggs		やったね 	
000426 	00:33:23		ss kk		やったぜ！ 	
000427 	00:33:24		むらさきあんこ		やった 	
000428 	00:33:27		空気		KBTは無敵だ 	
000429 	00:33:33		それ		弱点じゃなくてこれならごり押しに相当強いなツンドラ 	
000430 	00:33:33		nakiouzyo		やったね 	
000431 	00:33:34		究極ド根性ダイコン		なんか半裸に見える 	
000432 	00:33:36		かたもく		カッコイイ 	
000433 	00:33:37		結城晶		またボスラッシュあるだろうし 	
000434 	00:33:37		いぶきんぐ		上下に攻撃できるから単純に相性よかったね 	
000435 	00:33:38		なにここ		ブルースみある 	
000436 	00:33:38		じょーげん		ブルースかな？ 	
000437 	00:33:42		たんこぶ		ツンドラが普通に強いのか 	
000438 	00:33:42		伯爵		これ強そう 	
000439 	00:33:43		めるカバ		これはつよい 	
000440 	00:33:45		天然ステルス		ﾋﾟｨﾌﾟ 	
000441 	00:33:49		mori mori		KBTに向いてそう 	
000442 	00:33:54		biggs		閉所でかがやくやーつ 	
000443 	00:33:55		さんぽーる		すげぇｗ 	
000444 	00:33:55		小えび		画面がすごい 	
000445 	00:33:59		じょーじ		これヤバそう 	
000446 	00:34:00		むらさきあんこ		連射すると強武器っぽいやつだ 	
000447 	00:34:01		motiyomogi		めっちゃ弾幕はるやん 	
000448 	00:34:06		らう らう		ぱふぱふかわいい 	
000449 	00:34:09		いぶきんぐ		狙わなくても何かしら当たる！ 	
000450 	00:34:09		じょーげん		貫通だったらなー 	
000451 	00:34:09		フジサキアユ		ネタバレはダメよ 	
000452 	00:34:20		biggs		そうだね･･･ 	
000453 	00:34:23		じょーじ		電気にはゴムでしょうよぉ～ 	
000454 	00:34:31		らう らう		かしこい 	
000455 	00:34:34		なにここ		草 	
000456 	00:34:46		バリ島のサボテン		ごめんかわいい 	
000457 	00:34:46		motiyomogi		草 	
000458 	00:34:47		小えび		草 	
000459 	00:34:52		さんぽーる		草 	
000460 	00:34:56		なにここ		草 	
000461 	00:35:01		佐藤太郎		ゴム……ハッ！ 	
000462 	00:35:04		むらさきあんこ		おっかない背景 	
000463 	00:35:11		フジサキアユ		PVの曲ですね 	
000464 	00:35:12		mori mori		でも絶縁体なら岩でもよくない？ 	
000465 	00:35:14		はこ		ｽｩｰ 	
000466 	00:35:15		biggs		漏電なさる 	
000467 	00:35:24		小えび		背景怖いからボス強そう 	
000468 	00:35:25		いぬ		地震大国なのかも 	
000469 	00:35:28		なにここ		背景がなんか禍々しいのいいよね 	
000470 	00:35:31		結城晶		ZEROの時代でも電車あったし... 	
000471 	00:35:33		mori mori		草 	
000472 	00:35:35		たんこぶ		たしかに 	
000473 	00:35:46		biggs		やなヤツやなヤツやなヤツ 	
000474 	00:36:10		ss kk		バットいるのか 	
000475 	00:36:13		mori mori		ドローン 	
000476 	00:36:21		むらさきあんこ		懐かしいやつだった 	
000477 	00:37:02		フジサキアユ		この路線でまた続編出て欲しい 	
000478 	00:37:03		biggs		草 	
000479 	00:37:04		究極ド根性ダイコン		大縄跳び苦手系姉ちゃん 	
000480 	00:37:11		mori mori		姉ちゃんそこ十字のやつしか見る必要ないよ 	
000481 	00:37:12		小えび		ギミックで即死はあんまりない感じ？ 	
000482 	00:37:29		御早和杯		エキスパートでクリアすると良いことあるかな 	
000483 	00:37:41		フジサキアユ		トーチマンステージで泣きを見るぞ… 	
000484 	00:37:45		なにここ		ギアシステム普通に面白いから仮に次回作あったとしてなくなってたらかなしい 	
000485 	00:37:55		はこ		稼ぎ無しのオリジナルがよかったかもしれんね 	
000486 	00:37:59		じょーじ		被ダメージ量はめっちゃ減ってる感じしますね 	
000487 	00:38:00		むらさきあんこ		ギアうまく使ってる 	
000488 	00:38:11		ブロア		そんな事言うから… 	
000489 	00:38:12		小えび		難しそう 	
000490 	00:38:12		いぬ		うおお 	
000491 	00:38:14		岸辺一徳		くしょ…くしょ… 	
000492 	00:38:19		にけい		アイテム縛りとかで自分で難易度調整できそうでいいな 	
000493 	00:38:26		mori mori		こわそうでそうでもない 	
000494 	00:38:37		ブロア		上はガバガバだったね 	
000495 	00:38:40		biggs		草 	
000496 	00:38:40		みつくんちゃんねる		こんにちは 	
000497 	00:38:41		通行人A		他のギミックを起動するためだけにギミックが使われてるの面白い 	
000498 	00:38:49		しねちゅー		まあ余裕でしょ 	
000499 	00:38:56		うぇいのる		おいしい煮玉子～ 	
000500 	00:38:58		なにここ		いけるいける 	
000501 	00:39:03		ZW犬死無能盾-肉無鶏		オイスィニッタマグ 	
000502 	00:39:06		らう らう		いけそうなきがしてきた 	
000503 	00:39:08		たんこぶ		無くても姉ちゃんなら楽勝でしょ 	
000504 	00:39:09		周恩来		終わるだろ…今日中には… 	
000505 	00:39:11		佐藤太郎		それはどうかな 	
000506 	00:39:27		biggs		かしこい 	
000507 	00:39:38		mogu sugar		カンコン 	
000508 	00:39:38		biggs		草 	
000509 	00:39:39		mori mori		草 	
000510 	00:39:39		小えび		えぐい 	
000511 	00:39:39		究極ド根性ダイコン		こわい 	
000512 	00:39:40		ZW犬死無能盾-肉無鶏		ﾛｯﾃﾘｱｰ 	
000513 	00:39:47		motiyomogi		ドチャクソレーザー 	
