行番号 	投稿時間 	投稿者 	メッセージ 	スパチャ
000105 	00:06:18		なにここ		緑になるとダメージ 	
000106 	00:06:22		佐藤太郎		フレイムマンステージを思い出す 	
000107 	00:06:36		はこ		水面からして緑がまずいやつでは？ 	
000108 	00:06:40		mori mori		血の色 	
000109 	00:07:01		ねこくーる		おまけでいつかやってもよさそう 	
000110 	00:07:02		黒城悪丸		ジョーのザク感すき 	
000111 	00:07:18		mori mori		うわっ 	
000112 	00:07:23		ジョナサン・グレーン		ひっ 	
000113 	00:07:26		らう らう		ギア縛りとかたのしそう 	
000114 	00:07:26		なにここ		やべー区間 	
000115 	00:07:40		究極ド根性ダイコン		うわあ 	
000116 	00:07:48		周恩来		こわい 	
000117 	00:07:49		あい		あえて被弾して無敵時間で進むというごり押しも 	
000118 	00:07:51		nmr		水の色が不穏すぎる! 	
000119 	00:07:53		八木谷		草 	
000120 	00:07:54		さんぽーる		あっぶな 	
000121 	00:07:56		うぇいのる		うーん… 	
000122 	00:07:59		JUNY		オーバーヒートした 	
000123 	00:08:00		ジョナサン・グレーン		ひっ 	
000124 	00:08:03		佐藤太郎		ゴミが後ろから流れてくる 	
000125 	00:08:08		JUNY		してないか 	
000126 	00:08:08		八木谷		あっ 	
000127 	00:08:09		mori mori		草 	
000128 	00:08:10		究極ド根性ダイコン		かわいい 	
000129 	00:08:10		ZW犬死無能盾-肉無鶏		あ 	
000130 	00:08:11		らう らう		かわいい 	
000131 	00:08:11		はつかのねずみ		草 	
000132 	00:08:12		うぇいのる		ぐえー 	
000133 	00:08:12		なにここ		あっ 	
000134 	00:08:14		タケノコ男		ぐえー 	
000135 	00:08:14		ジョナサン・グレーン		草 	
000136 	00:08:14		周恩来		あっ 	
000137 	00:08:15		ブロア		結構もどされた 	
000138 	00:08:16		さんぽーる		かわいい 	
000139 	00:08:16		通行人A		うわ一撃か・・・ 	
000140 	00:08:18		mori mori		小賢しい事考えるから・・・ 	
000141 	00:08:18		mk 95		森林再生！ 	
000142 	00:08:35		たりるり		おいしい煮玉子 	
000143 	00:08:39		ナウ		おいしい煮玉子 	
000144 	00:08:49		黒城悪丸		あの配置は鬼畜の所業 	
000145 	00:09:17		近藤大輔		このお注射マンが池の色変えてんのね 	
000146 	00:09:37		かたもく		おにたま 	
000147 	00:10:01		ブロア		うまい 	
000148 	00:10:04		boruke-n huziyama		もうご飯食べたの？ 	
000149 	00:10:05		mori mori		うまい 	
000150 	00:10:07		ジョナサン・グレーン		うまい 	
000151 	00:10:09		なにここ		うまい 	
000152 	00:10:20		ZW犬死無能盾-肉無鶏		シカッティングだ俺！ 	
000153 	00:10:24		mori mori		うわあ・・・ 	
000154 	00:10:26		佐藤太郎		こっからだな 	
000155 	00:10:28		黒城悪丸		下見えないの怖い 	
000156 	00:10:30		JUNY		SE違うんだ… 	
000157 	00:10:31		はつかのねずみ		犬ジェットか 	
000158 	00:10:32		しねちゅー		おいしいおにぎり 	
000159 	00:10:36		近藤大輔		おいしい梅おにぎり 	
000160 	00:10:37		ZW犬死無能盾-肉無鶏		もっと食べて 	
000161 	00:10:41		タケノコ男		もっと食べて 	
000162 	00:10:43		周恩来		おいしいうめおにぎり 	
000163 	00:10:45		らう らう		姉ちゃんにしてはすごい豪華な食事 	
000164 	00:10:47		たんこぶ		こわい 	
000165 	00:10:49		たりるり		スピードギア万能 	
000166 	00:10:55		なにここ		初見突破すごい 	
000167 	00:11:05		mori mori		かっこいい 	
000168 	00:11:06		周恩来		うまい 	
000169 	00:11:07		たんこぶ		煮玉子バフかけよう 	
000170 	00:11:18		近藤大輔		おにぎりは梅派なんだ… 	
000171 	00:11:18		ジョナサン・グレーン		うまい 	
000172 	00:11:22		らう らう		ゴムつよ 	
000173 	00:11:23		さんぽーる		かしこい 	
000174 	00:11:26		mori mori		強くて草 	
000175 	00:11:27		JUNY		跳ね返されてる… 	
000176 	00:11:51		なにここ		星のカービィにこんなボスいた 	
000177 	00:11:54		究極ド根性ダイコン		ゴム火力自体は控えめなのかな 	
000178 	00:11:55		ss kk		キンキンいってる 	
000179 	00:11:56		JUNY		中心部に当てないとだめっぽいね 	
000180 	00:11:59		たんこぶ		ツンドラとかは？ 	
000181 	00:12:04		mori mori		パワーで撃てばエネルギー節約できるのかしら 	
000182 	00:12:04		究極ド根性ダイコン		テトランだこれ 	
000183 	00:12:10		らう らう		かしこい 	
000184 	00:12:20		ZW犬死無能盾-肉無鶏		かしこ 	
000185 	00:12:29		タケノコ男		でかいテクぼうみたいに見えてきた 	
000186 	00:12:30		佐藤太郎		隙間があるな… 	
000187 	00:12:35		ジョナサン・グレーン		うまい 	
000188 	00:12:36		ブロア		中ボスの方が強い 	
000189 	00:12:52		mori mori		ツンドラの方が楽そう 	
000190 	00:12:55		JUNY		洗濯機の中かな？ 	
000191 	00:13:05		たりるり		うまい 	
000192 	00:13:17		たんこぶ		色んな武器使ってみよう缶もあるし 	
000193 	00:13:36		JUNY		使いこなしてる 	
000194 	00:13:41		mori mori		こうやって粒子がかき混ぜられることで汚れが落ちるんですねぇ～ 	
000195 	00:13:42		はつかのねずみ		水だしサンダーは？ 	
000196 	00:13:44		ニオ_		目がちかちかする 	
000197 	00:13:55		ジョナサン・グレーン		だいぶ操作慣れてきたね 	
000198 	00:13:58		ブロア		やったね 	
000199 	00:14:01		mori mori		やったね 	
000200 	00:14:01		たんこぶ		やったね！ 	
000201 	00:14:02		ニオ_		やったぜ 	
000202 	00:14:02		JUNY		よし 	
000203 	00:14:02		岸辺一徳		やったね！ 	
000204 	00:14:03		さんぽーる		中ボスつよいなぁ 	
000205 	00:14:04		ジョナサン・グレーン		やったね！ 	
000206 	00:14:06		タケノコ男		やったね 	
000207 	00:14:06		ZW犬死無能盾-肉無鶏		やったあ 	
000208 	00:14:08		はつかのねずみ		やったね 	
000209 	00:14:10		ニオ_		排水管かな？ 	
000210 	00:14:10		ねこくーる		やったー！ 	
000211 	00:14:11		8848 eve		やったね 	
000212 	00:14:14		RAMネコ		🐈＜やったにゃ！ 	
000213 	00:14:18		周恩来		やったね 	
000214 	00:14:18		zero kuma		やったね 	
000215 	00:14:23		黒城悪丸		無敵多い敵は厄介 	
000216 	00:14:26		はこ		パワーギアは特殊武器専用くらいでいいんじゃない 	
000217 	00:14:28		ブロア		かわいい 	
000218 	00:14:29		ニオ_		スピードギアが便利すぎるだけでは？ 	
000219 	00:14:29		らう らう		ひえええ 	
000220 	00:14:29		しねちゅー		かわいい 	
000221 	00:14:30		JUNY		あぶねぇ 	
000222 	00:14:30		mori mori		RTA勢御用達というやつでは 	
000223 	00:14:32		mk 95		かわいい 	
000224 	00:14:32		ZW犬死無能盾-肉無鶏		こわい 	
000225 	00:14:33		たりるり		かわいい 	
000226 	00:14:33		究極ド根性ダイコン		今の声かわいい 	
000227 	00:14:35		なにここ		ヒヤッときた 	
000228 	00:14:38		JUNY		死を覚悟した姉ちゃんかわいい 	
000229 	00:14:43		タケノコ男		かわいい 	
000230 	00:14:45		たんこぶ			￥100
000231 	00:14:49		ジョナサン・グレーン		かわいい 	
000232 	00:14:55		さんぽーる		起死回生ギアはRTA使いまくりそう 	
000233 	00:15:32		むらさきあんこ		かしこい 	
000234 	00:15:32		たりるり		かしこい 	
000235 	00:15:33		JUNY		あいつが汁垂らすと水槽の性質が変わるのか 	
000236 	00:15:34		ジョナサン・グレーン		かしこい 	
000237 	00:15:36		mori mori		本来の名前が出てこなくなってしまった 	
000238 	00:15:39		周恩来		かしこい 	
000239 	00:15:49		mori mori		ブイブイでは？ 	
000240 	00:16:07		ブロア		いわおとし強い 	
000241 	00:16:12		たんこぶ		道中で武器使うのいいね 	
000242 	00:16:30		ジョナサン・グレーン		ジョー！ 	
000243 	00:16:32		mori mori		ｷﾞｬﾝﾊﾞｯﾃ 	
000244 	00:16:32		究極ド根性ダイコン		ブロック便利だなー 	
000245 	00:16:34		さんぽーる		ブロックマンいいね 	
000246 	00:16:36		らう らう		おつらい 	
000247 	00:16:45		たりるり		さすくぅ 	
000248 	00:16:47		mori mori		うわあ・・・ 	
000249 	00:16:53		弥七		ジェット使える？ 	
000250 	00:16:53		あい		むずかしい 	
000251 	00:16:54		ジョナサン・グレーン		嘘でしょ 	
000252 	00:16:54		mori mori		アイテム二号とか 	
000253 	00:16:58		めるカバ		ラッシュ？ 	
000254 	00:16:59		なにここ		かわいい 	
000255 	00:17:00		らう らう		かわいい 	
000256 	00:17:01		かたもく		かわいい 	
000257 	00:17:06		ジョナサン・グレーン		犬ジェット！ 	
000258 	00:17:09		タケノコ男		かわいい 	
000259 	00:17:14		JUNY		ラッシュマリン！ 	
000260 	00:17:15		佐藤太郎		ラッシュジェットの使いどころだ 	
000261 	00:17:19		ブロア		草 	
000262 	00:17:20		あい		草 	
000263 	00:17:21		さんぽーる		草 	
000264 	00:17:21		らう らう		kス・ア 	
000265 	00:17:21		mori mori		草 	
000266 	00:17:22		究極ド根性ダイコン		草 	
000267 	00:17:22		黒城悪丸		じゃあの 	
000268 	00:17:22		mogu sugar		草 	
000269 	00:17:22		せせらぎ		草 	
000270 	00:17:22		motiyomogi		草 	
000271 	00:17:23		たりるり		草 	
000272 	00:17:23		はつかのねずみ		草 	
000273 	00:17:24		しねちゅー		ええ… 	
000274 	00:17:24		ねこくーる		草 	
000275 	00:17:24		ジョナサン・グレーン		草 	
000276 	00:17:25		しののめ		？ 	
000277 	00:17:25		それ		上手く乗せられた 	
000278 	00:17:25		通行人A		はい 	
000279 	00:17:26		JUNY		犬ゥゥゥ！ 	
000280 	00:17:27		めるカバ		ええ… 	
000281 	00:17:27		タケノコ男		草 	
000282 	00:17:28		なにここ		犬の裏切りきたな 	
000283 	00:17:28		かたもく		ダイナミック自殺 	
000284 	00:17:28		らう らう		お前・・・ 	
000285 	00:17:29		岸辺一徳		ﾃｨｳｨﾝﾃｨｳｨﾝ 	
000286 	00:17:29		むらさきあんこ		考えはあってた 	
000287 	00:17:31		mogu sugar		騙したん？ 	
000288 	00:17:31		周恩来		はい 	
000289 	00:17:35		ミワタリ		草 	
000290 	00:17:36		zero kuma		ありゃー 	
000291 	00:17:36		はこ		ぶつかって消える犬 	
000292 	00:17:44		空気		サポートメカたちに嫌われる姉ちゃん 	
000293 	00:17:55		黒城悪丸		ラッシュ「騙して悪いが…」 	
000294 	00:17:57		たりるり		当たったら即死ってシビア 	
000295 	00:18:07		mori mori		あぶこわ 	
000296 	00:18:09		しねちゅー		前まで犬当たり判定なかったのに… 	
000297 	00:18:15		mogu sugar		所詮犬だしな 	
000298 	00:18:17		周恩来		やった 	
000299 	00:18:27		mori mori		対トゲ装備くらい開発してほしい 	
000300 	00:18:29		むらさきあんこ		ボスよりしぬよねトゲ 	
000301 	00:18:46		黒城悪丸		ロック＆フォルテなら一回無効アイテムあったね 	
000302 	00:19:10		なにここ		対トゲはあるので実際KBTは大事 いいね？ 	
000303 	00:19:25		究極ド根性ダイコン		ブロック優秀だな… 	
000304 	00:19:40		ブロア		上から攻撃できるのつよい 	
000305 	00:19:45		佐藤太郎		さて… 	
000306 	00:19:45		ジョナサン・グレーン		今回特殊武器強いの多いね 	
000307 	00:19:53		さんぽーる		真ん中の罠じゃない？ 	
000308 	00:20:00		たりるり		おしい 	
000309 	00:20:00		ブロア		回収のプロ 	
000310 	00:20:00		motiyomogi		草 	
000311 	00:20:01		うぇいのる		ぐえー 	
000312 	00:20:01		mori mori		はい 	
000313 	00:20:01		周恩来		はい 	
000314 	00:20:01		味付けタマゴ		はい 	
000315 	00:20:01		らう らう		姉ちゃん？ 	
000316 	00:20:01		通行人A		はい 	
000317 	00:20:02		究極ド根性ダイコン		草 	
000318 	00:20:06		岸辺一徳		そうだね 	
000319 	00:20:06		めるカバ		せやな 	
000320 	00:20:06		ミワタリ		草 	
000321 	00:20:07		しねちゅー		スピード使おう 	
000322 	00:20:09		なにここ		いけるいける次はいける 	
000323 	00:20:09		JUNY		森林再生活動成功 	
000324 	00:20:10		ジョナサン・グレーン		草 	
000325 	00:20:10		たんこぶ		草 	
000326 	00:20:10		かたもく		高速フラグ回収 	
000327 	00:20:11		8848 eve		さす姉 	
000328 	00:20:11		八木谷		はい 	
000329 	00:20:11		はこ		いける（いけない） 	
000330 	00:20:12		むらさきあんこ		戻し作業辛いなあ 	
000331 	00:20:15		nakiouzyo		見事なフラグ回収 	
000332 	00:20:22		周恩来		学習できるJC 	
000333 	00:20:32		zero kuma		フラグ回収乙 	
000334 	00:20:39		mori mori		ギリギリ解除が板についてきた 	
000335 	00:21:24		らう らう		回復めっちゃでるしガンガン特殊つかえるなー 	
000336 	00:21:25		あい		ブロックつよい 	
000337 	00:21:27		なにここ		ブロック有能 	
000338 	00:21:51		mori mori		あっぶ 	
000339 	00:21:58		黒城悪丸		全面針地獄にしないのはワイリーの優しさかな？ 	
000340 	00:22:08		ねこくーる		三度目の正直 	
000341 	00:22:12		なにここ		かわいい 	
000342 	00:22:18		ジョナサン・グレーン		かわいい 	
000343 	00:22:23		うぇいのる		かわいい 	
000344 	00:22:28		らう らう		かわいい 	
000345 	00:22:28		JUNY		一番下に来たとこに乗ってすぐジャンプかな？ 	
000346 	00:22:28		八木谷		草 	
000347 	00:22:29		究極ド根性ダイコン		かわいい 	
000348 	00:22:29		mogu sugar		えっ 	
000349 	00:22:30		しねちゅー		？ 	
000350 	00:22:31		通行人A		はい 	
000351 	00:22:34		たんこぶ		草 	
000352 	00:22:35		mori mori		これはだめそう 	
000353 	00:22:35		ジョナサン・グレーン		かわいい 	
000354 	00:22:35		佐藤太郎		やっぱ届かないかー 	
000355 	00:22:36		motiyomogi		のけぞり姉ちゃんすき 	
000356 	00:22:37		たりるり		なぜ行けると思った…？ 	
000357 	00:22:37		ふーばー		森林 	
000358 	00:22:43		周恩来			￥100
000359 	00:22:43		タケノコ男		かわいい 	
000360 	00:22:43		あい		乗らないと無理じゃないかな 	
000361 	00:22:44		黒城悪丸		でもロックマンらしい難しさ 	
000362 	00:22:48		はつかのねずみ		棘の上にラッシュ置けない？ 	
000363 	00:22:49		らう らう		のけぞりかわいすぎる 	
000364 	00:22:51		岸辺一徳			￥100
000365 	00:22:56		味付けタマゴ		そうゾパね～ 	
000366 	00:23:11		ずんどこべろんちょ		ジェットは？ 	
000367 	00:23:13		周恩来		即死判定にKBTは通用しない！？ 	
000368 	00:23:27		けい		ジェットはジャンプで高さ調整できるんじゃ？ 	
000369 	00:23:29		JUNY		いけたわ 	
000370 	00:23:32		ナウ		まあ即死はKBTの天敵だよね 	
000371 	00:23:34		ジョナサン・グレーン		うまい 	
000372 	00:23:35		岸辺一徳		うまい 	
000373 	00:23:37		周恩来		いけたね 	
000374 	00:23:39		なにここ		ここの水中だけワイリーステージに片足突っ込んでる気がする 	
000375 	00:23:46		黒城悪丸		一瞬ネジを拾うか迷うクゥ姉 	
000376 	00:24:22		mori mori		処理の手際が良い 	
000377 	00:24:26		ブロア		草 	
000378 	00:24:26		ジョナサン・グレーン		うまい 	
000379 	00:24:28		mori mori		草 	
000380 	00:24:28		JUNY		草 	
000381 	00:24:29		通行人A		はい 	
000382 	00:24:29		しののめ		？ 	
000383 	00:24:30		周恩来		あっ 	
000384 	00:24:30		岸辺一徳		森林再生活動成功 	
000385 	00:24:31		らう らう		えっ 	
000386 	00:24:31		たりるり		はい 	
000387 	00:24:36		ジョナサン・グレーン		草 	
000388 	00:24:37		mori mori		油断ですなあ 	
000389 	00:24:39		タケノコ男		草 	
000390 	00:24:42		あい		水流あるからね… 	
000391 	00:24:48		黒城悪丸		油断しましたね… 	
000392 	00:24:53		八木谷		むごい 	
000393 	00:24:55		うぇいのる		姉ちゃん… 	
000394 	00:24:58		なにここ		わき見ロックマンだった 	
000395 	00:24:58		らう らう		ごめん 	
000396 	00:25:06		さんぽーる		かわいい 	
000397 	00:25:08		8848 eve		かわいい 	
000398 	00:25:08		究極ド根性ダイコン		かわいい 	
000399 	00:25:10		ブロア		もっとちゃんと舌打ちして 	
000400 	00:25:13		タケノコ男		かわいい 	
000401 	00:25:14		周恩来		かわいい 	
000402 	00:25:15		motiyomogi		ﾁｯ反省してまーす 	
000403 	00:25:20		うぇいのる		かわいい 	
000404 	00:25:21		mk 95		かわいい 	
000405 	00:25:21		ミワタリ		かわいい 	
000406 	00:25:22		ブロア		かわいい 	
000407 	00:25:26		JUNY		姉ちゃんがチャット見てくれてうれしい 	
000408 	00:25:27		岸辺一徳		かわいい 	
000409 	00:25:27		あい		かわいい 	
000410 	00:25:28		らう らう		かわいい舌打ち 	
000411 	00:25:29		なにここ		かわいい 	
000412 	00:25:30		味付けタマゴ		かわいい 	
000413 	00:25:30		たりるり		たすかる 	
000414 	00:25:33		タケノコ男		舌打ち助かる 	
000415 	00:25:34		黒城悪丸		（ちっ、うっせぇな）反省してま～す 	
000416 	00:25:36		周恩来		チュッ 	
000417 	00:25:39		あい		もっと舌打ちして 	
000418 	00:25:40		さんぽーる		姉ちゃんはチャット見すぎてミスるから 	
000419 	00:25:42		ふーばー		ちょうど舌打ち切らしてた 	
000420 	00:25:46		JUNY		ﾁｯｳﾙｾｰﾅ反省してま～す 	
000421 	00:25:52		九代目中山稲五朗		投げキッス 	
000422 	00:26:13		ZW犬死無能盾-肉無鶏		姉ちゃん愛してる 	
000423 	00:26:34		さんぽーる		パワーギアなら盾弾いて続きの玉で倒せそう 	
000424 	00:26:43		たりるり		速さこそスピード 	
000425 	00:26:48		岸辺一徳		あっあっあっ 	
000426 	00:26:51		らう らう		ふわふわ 	
000427 	00:26:53		mori mori		取れば市が確定する１UPとか 	
000428 	00:26:54		ブロア		かわいい 	
000429 	00:26:58		周恩来		かわいい 	
000430 	00:26:58		さんぽーる		ﾌﾜｯ！ 	
000431 	00:26:59		JUNY		ふわふわタイム 	
000432 	00:27:03		らう らう		かわいい 	
000433 	00:27:03		なにここ		あー 	
000434 	00:27:04		たりるり		おしい 	
000435 	00:27:05		究極ド根性ダイコン		おしい 	
000436 	00:27:07		あい		ここ難しいよね 	
000437 	00:27:07		sio3go		むずかしい 	
000438 	00:27:09		ss kk		めっちゃむずい 	
000439 	00:27:09		じょーげん		ああああああ 	
000440 	00:27:09		うぇいのる		ここムズいな… 	
000441 	00:27:10		ミワタリ		おしい 	
000442 	00:27:11		mogu sugar		おしい？ 	
000443 	00:27:13		タケノコ男		むずい 	
000444 	00:27:27		はつかのねずみ		中間地点から微妙に遠いのが辛い 	
000445 	00:27:42		にけい		ギア中は長めにジャンプ押さないと低くなる 	
000446 	00:27:44		黒城悪丸		足場が下に来る辺りで着地後即ジャンプかな（無茶振り） 	
000447 	00:27:53		ふーばー		おのカプ 	
000448 	00:28:12		空気		ジャンプの高さの感覚をつかまないと… 	
000449 	00:28:31		黒城悪丸		全てドン・サウザンドのせい 	
000450 	00:28:55		たりるり		元の場所に戻るのにも一苦労だから練習出来ないのきついね 	
000451 	00:29:18		ブロア		どこでもセーブさえあれば・・・ 	
000452 	00:29:30		あい		うんこ！ 	
000453 	00:29:30		らう らう		ええ・・・ 	
000454 	00:29:32		究極ド根性ダイコン		姉ちゃん！ 	
000455 	00:29:33		たりるり		うんこたすかる 	
000456 	00:29:33		黒城悪丸		はしたない 	
000457 	00:29:34		ブロア		upd8はいる？ 	
000458 	00:29:35		周恩来		うんこ！うんこ！ 	
000459 	00:29:36		八木谷		うんこ！ 	
000460 	00:29:36		さんぽーる		ギアなしなら1回ジャンプでいけそうだけどなぁ 	
000461 	00:29:37		_ Die		姉ちゃん… 	
000462 	00:29:38		Ami Saika		うんこ好きすぎ 	
000463 	00:29:38		タケノコ男		うんこ！！ 	
000464 	00:29:38		Redmix		うんこっ！ 	
000465 	00:29:39		せせらぎ		まーた連呼する 	
000466 	00:29:45		ブロア		うまい！ 	
000467 	00:29:45		じょーげん		うーんこ！ 	
000468 	00:29:46		さんぽーる		やった 	
000469 	00:29:47		ふーばー		うんこつよい 	
000470 	00:29:47		ブロア		うんこありがとう 	
000471 	00:29:47		周恩来		やったああああ 	
000472 	00:29:48		八木谷		さすがうんこ 	
000473 	00:29:48		しののめ		お 	
000474 	00:29:49		mori mori		うんこってすげー！ 	
000475 	00:29:49		Redmix		ナイスうんこ！ 	
000476 	00:29:49		はこ		うんこは正義 	
000477 	00:29:49		mogu sugar		さすうん 	
000478 	00:29:49		たんこぶ		やったね！ 	
000479 	00:29:50		空気		JCうんこトレーニング… 	
000480 	00:29:50		佐藤太郎		お！ 	
000481 	00:29:51		ねこくーる		すごい… 	
000482 	00:29:51		なにここ		うんこで突破してて草 	
000483 	00:29:51		らう らう		うんこ！ 	
000484 	00:29:52		究極ド根性ダイコン		ナイスうんこ！ 	
000485 	00:29:52		たりるり		うんこは偉大 	
000486 	00:29:53		JUNY		うんこはえらい 	
000487 	00:29:56		motiyomogi		やったね 	
000488 	00:29:56		_ Die		うんこありがとう！ 	
000489 	00:29:57		タケノコ男		ありがとうんこ 	
000490 	00:29:58		周恩来		ナイスうんこ 	
000491 	00:29:59		岸辺一徳		やはりうんこだったか…… 	
000492 	00:30:01		むらさきあんこ		そこはアイカツ！でって言ってたらうんこで通り抜けた… 	
000493 	00:30:11		ふーばー		うんこないといきていけないね 	
000494 	00:30:12		秋箱		うんこってすげー 	
000495 	00:30:13		motiyomogi		やってて良かったうんこ 	
000496 	00:30:13		八木谷		草 	
000497 	00:30:14		やたごかわはす		うんこは大切 	
000498 	00:30:15		sio3go		やったね... 	
000499 	00:30:16		なにここ		やっぱうんこだわ そりゃVtuberもうんこするわ 	
000500 	00:30:17		mori mori		またトゲです 	
000501 	00:30:18		ブロア		たすけてうんこ 	
